Id,SalePrice
1725,231227.3766943726
1726,187778.0586093074
1727,172322.0751570375
1728,187920.60950096382
1729,163285.73454735265
1730,160846.89901975237
1731,122837.97642696736
1732,133803.5371585775
1733,126954.26503585857
1734,132802.80270067707
1735,133560.81270665457
1736,117575.7030752117
1737,363986.61266262375
1738,216960.3036801357
1739,271248.585365404
1740,188786.69625165933
1741,180275.5243619048
1742,172558.9619559496
1743,173638.5204924241
1744,310060.6030422077
1745,241441.0754405483
1746,274293.46933116857
1747,219958.10672842723
1748,205114.69748959932
1749,161719.5022422799
1750,149003.8978178711
1751,228601.72190977633
1752,124223.73821078928
1753,140453.14221226546
1754,218240.93750984845
1755,165394.7514751332
1756,122245.1402463592
1757,120910.36821854008
1758,147173.81864015985
1759,167925.9760507937
1760,161457.86532455595
1761,152850.39624739139
1762,173716.65354985592
1763,168603.2125045814
1764,118634.31559054335
1765,168098.74407447543
1766,172714.69556487954
1767,200652.06988189023
1768,140792.60845798647
1769,167306.87815685416
1770,140265.84160814915
1771,138216.19311517093
1772,141090.54102658742
1773,142278.20148095232
1774,130800.36479051222
1775,132877.12014830447
1776,120828.78668129447
1777,119160.63805909085
1778,130646.94814379505
1779,116302.9721401431
1780,178111.4683407647
1781,131795.2215587247
1782,99078.78486654957
1783,130482.83108293652
1784,97084.03350981626
1785,116159.09224631208
1786,150710.71445209236
1787,168576.56072427842
1788,61179.15744326231
1789,94865.47235956545
1790,88665.73284561747
1791,177740.35981264288
1792,153956.93397073183
1793,136254.86460642135
1794,141800.022190379
1795,139905.19445999444
1796,120425.16067438675
1797,116370.75438683259
1798,127004.06557448451
1799,115944.95341793206
1800,125427.51397826611
1801,130259.68979787159
1802,150184.27861179653
1803,147513.64370620486
1804,140942.1466709956
1805,135375.20466741227
1806,114592.8343605117
1807,146643.91047578535
1808,120446.55792255343
1809,128164.13353628875
1810,145086.27579062054
1811,115532.5085332029
1812,117781.34577283551
1813,121935.81086022034
1814,101636.14014905751
1815,62721.75469860695
1816,102666.52518534688
1817,121701.18321767956
1818,132950.71563690752
1819,116570.95429375072
1820,79257.1240732462
1821,123456.57265425124
1822,146843.25689747467
1823,62364.94458763463
1824,136037.55773585854
1825,136272.59060649338
1826,104258.66574375433
1827,108594.08506323124
1828,136602.57480211725
1829,113241.69814520208
1830,142657.32732228588
1831,171513.7986601955
1832,112863.28075217281
1833,146549.03844675323
1834,134704.21860111834
1835,178646.31572247474
1836,128189.52210119601
1837,104131.93500654901
1838,136322.14285836948
1839,85805.6871898268
1840,165443.6254586579
1841,152757.8636945277
1842,90119.76242893226
1843,142371.4582084778
1844,137748.11242402598
1845,139290.494141378
1846,151161.51927511106
1847,149672.6471150072
1848,65269.57865863027
1849,118146.65696270116
1850,129695.95463598132
1851,151701.2202168471
1852,129193.32202463924
1853,136136.14919938674
1854,174211.8098953518
1855,145414.5121236597
1856,221999.5738696969
1857,163117.09867619872
1858,138891.88364954205
1859,121570.8188454905
1860,155657.0317949133
1861,121243.33371771274
1862,265778.53355180385
1863,263264.4919627263
1864,263264.4919627263
1865,327207.8810640858
1866,329435.634520094
1867,239887.7493283551
1868,301497.1983043844
1869,195033.83580749185
1870,247670.76963980764
1871,253130.4987604258
1872,170986.001748167
1873,226257.19824550458
1874,140758.83829065933
1875,206887.77085375463
1876,191251.4961147796
1877,207773.6376671774
1878,209692.38899191952
1879,133945.29612994226
1880,136958.2280149517
1881,237784.2380602567
1882,258221.351318723
1883,198185.04346649692
1884,220361.9530708153
1885,259834.84291111125
1886,301222.9771350483
1887,199199.05569293397
1888,277198.7345640332
1889,164783.87532629873
1890,136779.8445052308
1891,141862.9359891414
1892,112169.68824138347
1893,137940.4958959597
1894,126987.8848306999
1895,148876.22476038945
1896,123129.93813013553
1897,118203.71128852818
1898,107157.25108315854
1899,128588.09620500891
1900,149963.3116724553
1901,164042.01844363412
1902,132143.3075418109
1903,220820.40689953082
1904,137536.96927911256
1905,176142.5975073808
1906,154172.0464819709
1907,197755.73178670497
1908,115634.7976290765
1909,136701.80589877343
1910,126924.04428745975
1911,192164.88903378276
1912,264108.06083600293
1913,144742.97366843268
1914,64692.726418781196
1915,324706.57987298013
1916,71628.08752669557
1917,257268.9972243866
1918,136523.6043796898
1919,156355.99617050737
1920,148900.41417077923
1921,404274.77843391034
1922,331189.5226740981
1923,203462.31142399844
1924,240444.13386937237
1925,225944.35522240255
1926,379538.96798910556
1927,141688.89620477465
1928,160429.60634468574
1929,127100.81131442168
1930,127926.8250587856
1931,139765.21724235223
1932,134981.77112549674
1933,172332.7286285754
1934,181862.187741947
1935,176004.37314851934
1936,190805.77000069965
1937,181207.15448257574
1938,166930.42836671378
1939,248867.14855660184
1940,200192.05686439405
1941,176963.0771495483
1942,191168.8975813351
1943,198596.8618059886
1944,317585.84647430363
1945,368741.28198261175
1946,158689.3892334054
1947,315244.0699407454
1948,174399.8334273448
1949,248398.36024927828
1950,179478.6316333742
1951,265791.3874421327
1952,248452.0180017678
1953,165480.21348924964
1954,207216.17158477637
1955,129945.59159358431
1956,277449.9161137446
1957,157924.695068145
1958,310364.23293057794
1959,140638.78262935227
1960,115472.04130130162
1961,119912.66886924453
1962,95255.86089968361
1963,104830.52691832602
1964,112270.0340040373
1965,156319.61620973394
1966,154858.2019618326
1967,295602.8668962121
1968,393961.73457481974
1969,377392.55694246036
1970,419910.4636200576
1971,415124.89128130465
1972,359938.42173321696
1973,269857.6112379148
1974,315912.2185229436
1975,460038.8508705628
1976,277233.3614090188
1977,357122.43986396125
1978,354850.6413046204
1979,332901.2296837659
1980,195655.3421462441
1981,338429.3530579725
1982,230589.21540667364
1983,217573.13721810954
1984,168535.09658233708
1985,209277.4704526288
1986,208755.29841739297
1987,184067.7613352121
1988,178847.45202691507
1989,186628.45482845558
1990,219851.5525453547
1991,217638.3114597042
1992,214379.5685718975
1993,173224.95807979043
1994,243064.712427417
1995,183995.13858196742
1996,256119.34534112565
1997,325097.5904151694
1998,346469.50808177923
1999,252564.7943045456
2000,307118.4756423882
2001,266833.24231341976
2002,233621.0153653317
2003,251098.80890849422
2004,261811.73342375393
2005,230313.6783375285
2006,222818.43602732557
2007,246912.21459018724
2008,208994.45399029588
2009,190688.81958816745
2010,190571.76956124525
2011,150002.77200324673
2012,180628.07566228797
2013,180880.70951898655
2014,187509.32307878238
2015,195897.60257645114
2016,192569.50839452774
2017,205115.87764241043
2018,124674.69496763244
2019,134189.2251355645
2020,118065.95168344163
2021,117693.10235201477
2022,175630.10549184156
2023,150350.54846994943
2024,219766.5152900017
2025,361291.2436158368
2026,185250.7413207837
2027,147861.15321237387
2028,152684.00838906944
2029,169887.40175251963
2030,281336.96282579366
2031,260184.4774223668
2032,275957.11430584436
2033,273901.2983704545
2034,163910.19115710695
2035,205724.14640888822
2036,188400.1543150432
2037,194615.27713647188
2038,323167.4677876262
2039,210020.02266962492
2040,397411.3750710319
2041,281477.6539845599
2042,205301.38771461605
2043,171401.2134383449
2044,173573.26687792203
2045,235818.8007852815
2046,135361.09527542174
2047,152587.578400938
2048,133087.29959410508
2049,135403.47506788213
2050,176824.43476407477
2051,105524.42591227128
2052,136212.67922561322
2053,144751.3145421356
2054,87428.27841277061
2055,161226.04849058442
2056,128692.27279482124
2057,128753.18459794375
2058,213139.156545721
2059,125428.6114138888
2060,169362.06692687594
2061,174715.2964782828
2062,138788.94482905985
2063,114220.12860093336
2064,139704.31083737363
2065,124458.53198086917
2066,173684.16464134483
2067,136446.79502638752
2068,135928.17383260082
2069,86041.61162745864
2070,110783.31457509918
2071,94806.65472998384
2072,134877.09184216917
2073,136880.36405411255
2074,179353.48914828233
2075,149757.93461064232
2076,123247.25972619135
2077,149069.0466098835
2078,131385.0872722266
2079,131603.26030053647
2080,115156.46726129518
2081,122053.0593827828
2082,130547.17638725441
2083,147532.39751699136
2084,111635.00898302271
2085,133693.56346399896
2086,112116.27434102561
2087,121228.93757151296
2088,107651.36148722938
2089,93147.57100411822
2090,134405.81667698416
2091,125981.86696114445
2092,135792.36552964093
2093,139466.61706190478
2094,141891.41784574304
2095,149304.9312753247
2096,89057.89010281938
2097,98716.26740223664
2098,148049.55718766226
2099,64895.72254619551
2100,115545.07448462927
2101,122992.07906080972
2102,145425.34360656558
2103,105403.62267045096
2104,135772.0397826811
2105,130435.24609963641
2106,80666.0072439394
2107,245090.19680774218
2108,119326.04617794712
2109,114318.27858537507
2110,123883.97419151403
2111,159407.82370505037
2112,136620.67689020975
2113,118257.41618026972
2114,110613.51508345926
2115,149516.65083968252
2116,112812.050092488
2117,145418.61153658002
2118,118581.2201426337
2119,110288.77644358872
2120,111908.90050425683
2121,113747.45194103675
2122,104788.78089857909
2123,92270.49622280773
2124,189243.48287529693
2125,131326.0814636336
2126,157756.976484078
2127,150960.70415851354
2128,131560.34934900102
2129,103592.74526243858
2130,144531.03434368697
2131,156028.31555699845
2132,115652.8618461179
2133,115635.5336919246
2134,117014.00307763717
2135,104649.73685050884
2136,82343.38460103233
2137,117942.54078564403
2138,137947.73148156836
2139,153485.3681193002
2140,138156.29559451644
2141,140178.49076608956
2142,138539.30522251083
2143,144492.6319844516
2144,116801.83968538963
2145,136146.42395547507
2146,150904.55921492388
2147,157486.72084953106
2148,125385.11022557382
2149,136331.33735499514
2150,235363.1246307721
2151,134444.59671410546
2152,169909.66313557845
2153,157479.6175149351
2154,110374.51125606055
2155,127456.69454045413
2156,220466.63859774702
2157,242036.8361083693
2158,234287.59771685535
2159,217663.72301223787
2160,174544.20102341488
2161,247270.1692326479
2162,439032.70334776316
2163,342814.8628423883
2164,255832.4211250001
2165,174535.24595386008
2166,145304.3692863998
2167,205576.6876252164
2168,213244.90287049048
2169,193558.71905602465
2170,220620.46409772724
2171,144160.78021453824
2172,140773.9488073955
2173,161492.26717658734
2174,241545.63784371753
2175,308099.2258197328
2176,322435.7665166998
2177,254703.67333290057
2178,223356.59711866744
2179,145531.63701107496
2180,185871.75248744586
2181,193835.2230143045
2182,227565.8459409452
2183,194643.69536201018
2184,136735.05567618125
2185,131581.42194357864
2186,145062.1791818181
2187,149766.36735571918
2188,155612.4842725024
2189,183070.6185976912
2190,85281.95112857147
2191,89215.33068069993
2192,95041.78826118875
2193,98081.9990928571
2194,103194.18405520047
2195,113415.33595452059
2196,107480.90827279948
2197,113331.20437178556
2198,157721.90489888156
2199,160594.68520198134
2200,129931.48115511438
2201,131314.4358099595
2202,191039.26056444662
2203,155242.55036850643
2204,174274.7768079727
2205,114880.49593030309
2206,136250.2004598124
2207,233113.5680610749
2208,226808.92937533287
2209,184898.76476356434
2210,124134.91866154403
2211,115748.83547925686
2212,113010.15359211796
2213,104036.4496085403
2214,144239.16548354988
2215,104497.61781254968
2216,153243.88763229808
2217,71829.17535429298
2218,91801.58497499168
2219,74657.61967665111
2220,84381.37923517881
2221,324364.93529798015
2222,254723.47398376634
2223,263451.8425805194
2224,216457.29264733038
2225,137840.20779451658
2226,178119.60577666212
2227,197879.2650137446
2228,281822.9329401875
2229,236031.81422947336
2230,161213.83605208967
2231,214663.43733560597
2232,175672.21348801948
2233,174947.87194194985
2234,249375.8415712533
2235,200736.26181570653
2236,273356.7509504132
2237,352563.46889877366
2238,205911.4029251083
2239,124925.69467388169
2240,162889.8192034992
2241,152022.86343672432
2242,137327.4836900794
2243,142406.53121103893
2244,97997.78115079922
2245,94961.34923469307
2246,145879.3973784245
2247,103401.72620460096
2248,125037.25912077916
2249,125959.38281132755
2250,137340.8528279942
2251,127316.18363055296
2252,173786.89666124983
2253,156689.74232378462
2254,178398.4387978965
2255,191365.63153492083
2256,182661.26327538796
2257,193693.42920281942
2258,173407.56528506
2259,178882.4625610029
2260,151610.14091493504
2261,188899.32436864247
2262,206889.85687178938
2263,331183.6926836082
2264,425415.23461028177
2265,167857.8525103174
2266,290801.17185624084
2267,357114.0748061689
2268,372070.3638662336
2269,162958.6565685897
2270,183554.41924032627
2271,252075.81919011552
2272,205101.27925517267
2273,165327.17503715726
2274,172057.6789862083
2275,162269.20846665563
2276,174871.3222957319
2277,180208.06201189925
2278,155593.6512238817
2279,122088.71623572196
2280,117933.26123563123
2281,176664.62934411986
2282,177071.500054762
2283,98193.00246324783
2284,109488.98282586268
2285,150362.85278048343
2286,129840.81528881403
2287,340796.28560306627
2288,270430.8920431983
2289,377654.7733834419
2290,415179.1816745672
2291,315441.50819415576
2292,399747.8792775253
2293,451312.02307831903
2294,387362.5548162008
2295,434175.0903475114
2296,277001.7753727991
2297,311232.55109368707
2298,327429.2408709773
2299,369223.23850368266
2300,320327.9716511048
2301,282211.27512474725
2302,231133.85883857505
2303,239462.2066472389
2304,243821.59338834774
2305,186368.3363909452
2306,186950.9281467172
2307,187531.99366994397
2308,220963.15103538957
2309,287838.78981670283
2310,221648.1560181458
2311,194379.01442340307
2312,168124.9111665029
2313,174556.2263060764
2314,178494.69457085128
2315,172248.83530475476
2316,177529.1300476412
2317,179492.5365274172
2318,172459.52936255472
2319,176151.55728897147
2320,180141.3450604499
2321,252455.08427514407
2322,167963.63466875895
2323,182851.40643519367
2324,167026.76860952374
2325,218840.38125335492
2326,166706.79665404028
2327,213989.9038029027
2328,220995.69227211404
2329,182859.9118236272
2330,178620.42037519618
2331,350172.44387538836
2332,398961.84001991333
2333,310177.98558910255
2334,259139.9203876983
2335,257719.49178607797
2336,334213.559973657
2337,198636.18836635578
2338,283518.3604465366
2339,231271.37243520914
2340,381930.3630614358
2341,218878.31184260457
2342,239249.77224844875
2343,218015.96236143578
2344,237859.39713769848
2345,238250.70632893217
2346,218675.96749260952
2347,195749.2973088343
2348,228815.62969060117
2349,151077.58492577978
2350,283180.5424561684
2351,259166.31139531033
2352,243743.56461551212
2353,207346.74254660882
2354,133102.13573531734
2355,158801.31743266742
2356,153647.37889332612
2357,198604.64961829706
2358,198296.6724155124
2359,124175.48804886085
2360,120406.92921440733
2361,139050.51100974032
2362,265795.1874989538
2363,142738.39892009392
2364,151332.19695247256
2365,220688.31955920468
2366,192610.05777444152
2367,224593.04208950204
2368,203125.32952332383
2369,223836.53207871577
2370,168708.70736323678
2371,169407.93159339257
2372,173185.48565682664
2373,263564.8999457821
2374,294039.13485177053
2375,239499.24280714281
2376,268919.54580836656
2377,343395.1624358196
2378,133693.16702164506
2379,198853.95791773216
2380,143425.61510995653
2381,161059.96117302132
2382,183348.64933055546
2383,211894.56705649325
2384,240706.73681705497
2385,151368.91226349215
2386,141766.24409269067
2387,133831.0978626301
2388,100653.13161119996
2389,126946.10864440007
2390,135894.78637811972
2391,135285.61353519815
2392,113229.01483868713
2393,160918.4028611472
2394,146194.55434509375
2395,193450.28107840515
2396,149739.73651642515
2397,204106.44722568535
2398,124985.44715051907
2399,60493.2347325952
2400,59993.738727544674
2401,115541.8900435925
2402,137689.53424093968
2403,132801.6169860389
2404,143610.08198357475
2405,159718.08853581964
2406,135250.50915429016
2407,129780.02492217402
2408,137727.0359491987
2409,136398.49403886672
2410,163635.38517372066
2411,122735.51418496764
2412,159875.39222189737
2413,139902.37770256124
2414,133514.3576559303
2415,128748.41099310968
2416,128483.25330205624
2417,131811.7887362588
2418,124708.17795927894
2419,131673.41835927125
2420,126245.94956414147
2421,152123.6443461844
2422,121790.92488654397
2423,129800.79269878173
2424,150549.57148881673
2425,162800.53559090637
2426,125372.50908578651
2427,136842.63623650788
2428,173302.09969612886
2429,115869.04466057288
2430,129614.09462171717
2431,116927.39308626932
2432,137465.2040710316
2433,144153.276952614
2434,145216.43028093004
2435,153145.64152085138
2436,106018.65877819902
2437,112029.84387632816
2438,121730.33393527576
2439,112620.22169152228
2440,123809.22953864402
2441,108203.07265699863
2442,105111.37875251137
2443,114429.08638839213
2444,125906.77943370791
2445,90745.79241907546
2446,131956.0690519424
2447,220499.16739491327
2448,142617.6944303753
2449,116222.5592048731
2450,154052.6166927128
2451,124722.10485491992
2452,215204.68513777055
2453,99319.63135796916
2454,127631.07645674881
2455,106112.46869764394
2456,141295.7888102804
2457,118157.69251952146
2458,111829.05929357695
2459,112085.86798843154
2460,136551.27950129873
2461,118628.67657420046
2462,137362.27599263695
2463,118256.33375019455
2464,155642.47134567765
2465,129962.641862529
2466,116866.437067011
2467,155006.80939112554
2468,95028.26491115555
2469,91610.14725634923
2470,176818.12440826662
2471,203929.9843894995
2472,172701.29653563947
2473,120269.98395187597
2474,106691.58206641418
2475,224469.26117958716
2476,111060.24347481944
2477,132297.6793308136
2478,159777.49238054454
2479,115757.40853376889
2480,136299.15321053396
2481,121605.80773535352
2482,133906.9543380231
2483,119201.6743360225
2484,122906.00658546809
2485,124163.34506449646
2486,153491.10533005302
2487,179783.283214319
2488,151737.4404712981
2489,149217.4784876957
2490,152566.30771870064
2491,91246.56241310076
2492,180254.63811077454
2493,136897.28150220338
2494,165744.96782077925
2495,98140.52932691485
2496,216370.05418840612
2497,149939.49612932897
2498,116715.70330753393
2499,92439.24244064005
2500,132099.032926912
2501,134409.28779674775
2502,146626.88995440124
2503,102618.22554134204
2504,180583.66895360764
2505,218558.30744592362
2506,254090.09674657267
2507,317537.8834081889
2508,254463.55717067074
2509,220704.96994761904
2510,228600.8992900792
2511,187658.08664798824
2512,219406.87985227266
2513,219017.63236969686
2514,238314.23649290978
2515,150079.7223317461
2516,156018.1038258936
2517,134414.61455353533
2518,145194.2182022922
2519,228837.55874545462
2520,208137.6877433261
2521,194194.53788828885
2522,222461.2893378372
2523,134687.33088558668
2524,139822.5560249279
2525,143575.42906988022
2526,140085.66960474243
2527,116183.44095556883
2528,128976.09434851732
2529,132465.68253532576
2530,112650.42032002716
2531,241474.43869065653
2532,230576.02514011544
2533,200039.16974813535
2534,244006.5525932899
2535,304933.78504367283
2536,231429.25301226575
2537,231556.28402389848
2538,188097.6050659847
2539,187459.24571821842
2540,176163.80679252476
2541,182160.35440561804
2542,164603.63447167576
2543,129484.59458751805
2544,136388.40353647177
2545,128716.22048112797
2546,146159.0639580004
2547,140755.0607984237
2548,162607.165671573
2549,163422.3506225746
2550,398964.5502094513
2551,142714.86365064935
2552,122303.12296388902
2553,87136.83713091642
2554,120455.69071853711
2555,109090.1831718956
2556,104687.81162857138
2557,117200.09424199135
2558,161330.24843192362
2559,139021.05294144741
2560,124525.52689781277
2561,142229.56982646798
2562,135524.9625021284
2563,144755.50072290748
2564,171900.24881392496
2565,122559.0011016095
2566,150414.20367972585
2567,132636.82358529998
2568,180961.47248298372
2569,188812.051426551
2570,122678.74558152961
2571,162310.9241000363
2572,187178.26132077927
2573,245423.15135032474
2574,301483.1975119047
2575,127163.65347931343
2576,131061.68084282367
2577,159629.58520847774
2578,98888.55727152304
2579,83437.82070019426
2580,130438.63246554839
2581,134243.32520425692
2582,119310.21977038516
2583,286091.04382269137
2584,161848.31610954067
2585,177329.644824964
2586,205231.24259116175
2587,205862.71623949107
2588,155221.7177940837
2589,144198.10623733772
2590,228461.50845865803
2591,207396.8295291376
2592,226118.52398434308
2593,256458.31080437047
2594,175421.2909028082
2595,209628.5870609164
2596,334198.7460309525
2597,180493.46989794372
2598,268096.82696067815
2599,325989.4318153483
2600,156721.09276974422
2601,133702.27183621924
2602,86163.36105911314
2603,95320.85899876241
2604,87834.08372241644
2605,84741.23616033139
2606,144200.2059779582
2607,174873.26435860246
2608,205072.66908561985
2609,166899.08621980247
2610,117189.28730223655
2611,154412.38956125546
2612,154638.2312163946
2613,127688.12352088554
2614,126522.34261085853
2615,151527.44631060614
2616,139714.97731204907
2617,169430.70382453114
2618,177565.85774480514
2619,231605.57119458864
2620,186136.7937118659
2621,183266.40936967198
2622,188309.27907201156
2623,251661.22044320646
2624,267971.625817599
2625,320787.62861265946
2626,163705.93798536467
2627,186283.42782109554
2628,411032.6535228329
2629,551745.8224170634
2630,348024.72850089776
2631,441627.27497734484
2632,402324.1300861805
2633,312137.0129617242
2634,378212.7147029221
2635,150138.41218219567
2636,195532.01282327378
2637,168917.44237525252
2638,256487.38891362824
2639,181756.66893364143
2640,152595.7883374597
2641,107386.89193028635
2642,190081.8259751081
2643,108061.61912222217
2644,130151.02848809604
2645,100520.70939571536
2646,93615.13397580195
2647,98503.90329539902
2648,138130.4098821428
2649,141468.2270300144
2650,149903.36061064206
2651,156511.17949654508
2652,427810.89514606755
2653,255622.83693207084
2654,245974.68026691902
2655,357127.76867150055
2656,319207.96477801225
2657,336502.53817863535
2658,280222.6606136002
2659,300478.3002082056
2660,320290.7254927657
2661,333976.2309651873
2662,339586.30108863657
2663,274769.613477706
2664,285827.85738474014
2665,318122.29681580036
2666,288978.9024413417
2667,169564.69539310547
2668,180332.87098747143
2669,175965.02310162343
2670,288488.34776381654
2671,181475.12382554455
2672,179808.88867546892
2673,204948.7372877704
2674,201222.26456843413
2675,171658.3861379149
2676,187661.66399106313
2677,198570.1316455267
2678,260104.53635555546
2679,276458.8296388889
2680,269416.79947738093
2681,409512.56742023793
2682,328146.9055934704
2683,513874.4216287518
2684,308701.62057297974
2685,344794.65109974734
2686,261264.4790191919
2687,328437.2148771283
2688,231785.62006536796
2689,213072.18706876395
2690,455275.03995335515
2691,187074.63358507594
2692,139421.34136057185
2693,192604.08425634695
2694,136676.60438816738
2695,192463.03824652662
2696,187554.69720502335
2697,191254.01118351388
2698,199045.48786146645
2699,180713.3840755912
2700,168253.8929901155
2701,149275.3486347319
2702,113369.76827113239
2703,148999.37691577867
2704,140016.45766363622
2705,128028.08785734816
2706,118938.44532778973
2707,123297.96510700874
2708,137361.5447802309
2709,114746.62931771557
2710,127015.2578199348
2711,284483.85410901834
2712,364749.1413166667
2713,177228.99257636812
2714,149926.52336286785
2715,171791.4346071669
2716,167134.4810201679
2717,184994.0708793288
2718,231860.53556399714
2719,157849.53952099558
2720,166432.55984403097
2721,143339.34265158995
2722,168637.86301281795
2723,145131.3629237373
2724,129194.2945938008
2725,137674.00984774306
2726,147260.32856228214
2727,170720.86438391052
2728,166225.00505176114
2729,155328.25315468828
2730,145721.6453102175
2731,119038.09655566643
2732,117725.53248777128
2733,157986.4219935789
2734,146969.6384856782
